CHROM	START	END	SNPS	S1.S4	S1.S7	S1.S10	S1.S2	S1.S5	S1.S8	S1.S11	S1.S3	S1.S6	S1.S9	S1.S12	S4.S7	S4.S10	S4.S2	S4.S5	S4.S8	S4.S11	S4.S3	S4.S6	S4.S9	S4.S12	S7.S10	S7.S2	S7.S5	S7.S8	S7.S11	S7.S3	S7.S6	S7.S9	S7.S12	S10.S2	S10.S5	S10.S8	S10.S11	S10.S3	S10.S6	S10.S9	S10.S12	S2.S5	S2.S8	S2.S11	S2.S3	S2.S6	S2.S9	S2.S12	S5.S8	S5.S11	S5.S3	S5.S6	S5.S9	S5.S12	S8.S11	S8.S3	S8.S6	S8.S9	S8.S12	S11.S3	S11.S6	S11.S9	S11.S12	S3.S6	S3.S9	S3.S12	S6.S9	S6.S12	S9.S12
5	3165143	3165143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136915	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0259466	NA	NA	NA	NA	NA	NA	NA	NA	0.0287919	NA	NA	NA	NA	NA	NA	NA	0.0655317	NA	NA	NA	NA	NA	NA	0.0279122	NA	NA	NA	NA	NA	0.0197817	NA	NA	NA	NA	0.0184284	NA	NA	NA	0.0333444	NA	NA	0.0233829	NA	0.0185487	NA	0.0237857
5	3165144	3165144	1	0.146398	NA	0.0937149	0.137966	NA	0.133454	0.122449	0.177491	NA	NA	0.141809	0.0394633	0.0522565	0.0101833	0.0366492	0.0151222	0.0232108	0.0133183	0.0366492	0.0396597	0.00635008	0.0123457	0.0241397	NA	0.0248978	0.0117647	0.068402	NA	NA	0.0327635	0.0324997	0.010101	0.0324964	0.019536	0.0706746	0.010101	0.023569	0.0407639	0.0232558	0.00940087	0.00771956	0.0215908	0.0232558	0.0338561	0.00469568	0.0158514	0.0117647	0.06	NA	NA	0.0277778	0.011083	0.0357904	0.0146135	0.0193237	0.0070359	0.0433657	0.0117647	0.0219608	0.0142979	0.0603476	0.073859	0.0171294	NA	0.0277778	0.0340792
5	3165146	3165146	1	0.127556	NA	NA	NA	NA	NA	NA	NA	NA	0.136915	NA	0.0182608	0.055399	0.0173715	0.0153846	0.0153846	0.0228627	0.0153846	0.0153846	0.00635163	0.0153846	NA	NA	NA	NA	NA	NA	NA	0.0287919	NA	NA	NA	NA	NA	NA	NA	0.0655317	NA	NA	NA	NA	NA	NA	0.0279122	NA	NA	NA	NA	NA	0.0197817	NA	NA	NA	NA	0.0184284	NA	NA	NA	0.0333444	NA	NA	0.0233829	NA	0.0185487	NA	0.0237857
5	3165149	3165149	1	NA	NA	0.0942328	NA	NA	NA	0.122684	NA	NA	NA	NA	NA	0.0201681	NA	NA	NA	0.0182556	NA	NA	NA	NA	0.0124224	NA	NA	NA	0.0114943	NA	NA	NA	NA	0.0119554	0.00952381	0.0201681	0.0252595	0.00952381	0.00952381	0.024127	0.0157143	NA	NA	0.0114943	NA	NA	NA	NA	NA	0.0114943	NA	NA	NA	NA	0.0182556	NA	NA	NA	NA	0.0114943	0.0114943	0.0222222	0.0137931	NA	NA	NA	NA	NA	NA
5	3165150	3165150	1	0.127149	NA	NA	0.128226	NA	NA	NA	NA	0.137593	NA	0.130274	0.0178029	0.0549584	0.0115993	0.0149254	0.0149254	0.022407	0.0149254	0.0141382	0.0178142	0.0101575	NA	0.0126029	NA	NA	NA	NA	0.0232121	NA	0.0177215	0.0490363	NA	NA	NA	NA	0.0569388	NA	0.0548801	0.0107527	0.0173238	0.0177389	0.0107527	0.00570751	0.0218522	0.00418503	NA	NA	NA	0.0107681	NA	0.0126582	NA	NA	0.0185185	NA	0.0154712	NA	0.028293	NA	0.0223259	0.0144025	NA	0.0126582	0.0230415	0.00542264	0.0200082
5	3165152	3165152	1	NA	NA	0.0945464	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0181007	NA	NA	NA	NA	NA	NA	NA	NA	0.0122975	NA	NA	NA	NA	NA	NA	NA	NA	0.0110092	0.00917431	0.0181007	0.0142949	0.00917431	0.0106134	0.0244648	0.0148536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165153	3165153	1	NA	NA	NA	NA	NA	NA	NA	NA	0.136566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0240873	NA	NA	NA	NA	NA	NA	NA	NA	0.0214592	NA	NA	NA	NA	NA	NA	NA	0.057298	NA	NA	NA	NA	NA	NA	0.0201475	NA	NA	NA	NA	NA	0.0111448	NA	NA	NA	NA	0.0173936	NA	NA	NA	0.0284557	NA	NA	0.0147778	NA	NA	0.0216584	0.0199881	NA
5	3165155	3165155	1	NA	NA	NA	NA	NA	NA	0.120871	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0140449	NA	NA	NA	NA	NA	NA	NA	NA	0.011236	NA	NA	NA	NA	NA	NA	NA	0.0441594	NA	NA	NA	NA	NA	NA	0.011236	NA	NA	NA	NA	NA	0.011236	NA	NA	NA	NA	0.0146932	NA	NA	NA	NA	0.011236	0.011236	0.0194076	0.0117467	NA	NA	NA	NA	NA	NA
5	3165156	3165156	1	NA	NA	NA	NA	0.13534	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0228512	NA	NA	NA	NA	NA	NA	NA	NA	0.0199405	NA	NA	NA	NA	NA	NA	NA	0.0560066	NA	NA	NA	NA	NA	NA	0.0194299	NA	NA	NA	NA	NA	NA	0.0173132	0.0265693	0.0121896	0.0104822	0.0211161	0.0184006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165157	3165157	1	NA	NA	0.0925926	NA	NA	NA	0.121291	NA	NA	NA	NA	NA	0.016863	NA	NA	NA	0.015164	NA	NA	NA	NA	0.0107755	NA	NA	NA	0.0107527	NA	NA	NA	NA	0.0111712	0.00900901	0.016863	0.0198158	0.00900901	0.010395	0.021567	0.0144563	NA	NA	0.0107527	NA	NA	NA	NA	NA	0.0107527	NA	NA	NA	NA	0.015164	NA	NA	NA	NA	0.0107527	0.0107527	0.0198762	0.0127532	NA	NA	NA	NA	NA	NA
5	3165158	3165158	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135541	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0243963	NA	NA	NA	NA	NA	NA	NA	NA	0.0272462	NA	NA	NA	NA	NA	NA	NA	0.0640445	NA	NA	NA	NA	NA	NA	0.0263651	NA	NA	NA	NA	NA	0.0182216	NA	NA	NA	NA	0.0168662	NA	NA	NA	0.031806	NA	NA	0.0218286	NA	0.0169867	NA	0.022232
5	3165159	3165159	1	0.0565513	0.012987	0.012987	0.012987	0.012987	0.014391	0.012987	0.012987	0.012987	0.0177096	0.012987	0.0155424	0.0527834	0.0146507	0.0126582	0.0147109	0.020157	0.0126582	0.0126582	0.0180284	0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165160	3165160	1	NA	NA	NA	0.125864	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149076	NA	NA	NA	NA	NA	NA	NA	NA	0.0110256	NA	NA	NA	NA	NA	NA	NA	0.0469159	NA	NA	NA	NA	NA	NA	NA	0.00854701	0.0166667	0.0167539	0.00854701	0.0091468	0.0202686	0.0138651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165161	3165161	1	NA	NA	NA	NA	NA	NA	NA	0.132235	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0177367	NA	NA	NA	NA	NA	NA	NA	NA	0.017102	NA	NA	NA	NA	NA	NA	NA	0.0526573	NA	NA	NA	NA	NA	NA	0.013923	NA	NA	NA	NA	NA	0.00876859	NA	NA	NA	NA	0.0180879	NA	NA	NA	0.0224766	NA	NA	NA	0.0102436	0.021041	0.0155576	NA	NA	NA
5	3165162	3165162	1	0.0196078	0.0196078	0.0196078	0.0196078	0.0196078	0.0196078	0.0196078	0.0196078	0.0196078	0.0225564	0.0196078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165163	3165163	1	NA	NA	NA	NA	NA	NA	0.121068	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0131863	NA	NA	NA	NA	NA	NA	NA	NA	0.0103093	NA	NA	NA	NA	NA	NA	NA	0.0432635	NA	NA	NA	NA	NA	NA	0.0103093	NA	NA	NA	NA	NA	0.0103093	NA	NA	NA	NA	0.0169964	NA	NA	NA	NA	0.0103093	0.0103093	0.0185567	0.0137457	NA	NA	NA	NA	NA	NA
5	3165169	3165169	1	NA	0.125368	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0151515	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0475478	0.010101	0.010101	0.017199	0.0147412	0.010101	0.010101	0.0179574	0.0128558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165171	3165171	1	NA	NA	NA	NA	NA	NA	NA	NA	0.135432	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0236317	NA	NA	NA	NA	NA	NA	NA	NA	0.0207233	NA	NA	NA	NA	NA	NA	NA	0.0564487	NA	NA	NA	NA	NA	NA	0.0184635	NA	NA	NA	NA	NA	0.010254	NA	NA	NA	NA	0.019019	NA	NA	NA	0.0260781	NA	NA	0.0138903	NA	NA	0.0198198	0.0191847	NA
5	3165173	3165173	1	NA	NA	NA	NA	0.134854	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0236215	NA	NA	NA	NA	NA	NA	NA	NA	0.0207131	NA	NA	NA	NA	NA	NA	NA	0.0555665	NA	NA	NA	NA	NA	NA	0.0169904	NA	NA	NA	NA	NA	NA	0.0194846	0.0256782	0.0113974	0.0096231	0.0202412	0.0191744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165177	3165177	1	NA	NA	NA	NA	NA	0.132756	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021253	NA	NA	NA	NA	NA	NA	NA	NA	0.0241121	NA	NA	NA	NA	NA	NA	NA	0.0610289	NA	NA	NA	NA	NA	NA	0.0232281	NA	NA	NA	NA	NA	0.0150584	NA	NA	NA	NA	NA	0.0286865	0.018677	0.0138195	0.0144597	0.0190817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165178	3165178	1	NA	NA	NA	0.127054	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0181336	NA	NA	NA	NA	NA	NA	NA	NA	0.012659	NA	NA	NA	NA	NA	NA	NA	0.0470517	NA	NA	NA	NA	NA	NA	NA	0.00840336	0.0196078	0.0172872	0.00840336	0.0089829	0.0204082	0.0145149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165179	3165179	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12808	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0159761	NA	NA	NA	NA	NA	NA	NA	NA	0.0165635	NA	NA	NA	NA	NA	NA	NA	0.0537659	NA	NA	NA	NA	NA	NA	0.0156727	NA	NA	NA	NA	NA	0.0114943	NA	NA	NA	NA	0.0158434	NA	NA	NA	0.0211734	NA	NA	0.0114943	NA	0.0114943	0.0174056
5	3165181	3165181	1	NA	NA	NA	NA	0.138368	NA	0.120671	NA	NA	NA	0.128303	NA	NA	NA	0.0269786	NA	0.0145356	NA	NA	NA	0.0156122	NA	NA	0.0246902	NA	0.010101	NA	NA	NA	0.0163065	NA	0.059402	NA	0.0430622	NA	NA	NA	0.0535186	0.0209827	NA	0.010101	NA	NA	NA	0.0154155	0.0234667	0.0130641	0.0149531	0.0133519	0.0242202	0.00819775	0.017199	NA	NA	NA	0.0160947	0.010101	0.010101	0.0179574	0.00628273	NA	NA	0.011236	NA	0.011236	0.0168539
5	3165182	3165182	1	NA	NA	NA	NA	NA	NA	NA	0.13093	0.133955	0.1344	NA	NA	NA	NA	NA	NA	NA	0.018662	0.0220779	0.0231081	NA	NA	NA	NA	NA	NA	0.0166525	0.0200754	0.0259618	NA	NA	NA	NA	NA	0.0524414	0.0557398	0.0628086	NA	NA	NA	NA	0.0135248	0.0177261	0.0250795	NA	NA	NA	0.00758017	0.00951036	0.0169253	NA	NA	0.0183673	0.0169421	0.0155681	NA	0.0230065	0.0264074	0.0305276	NA	0.00415785	0.0116532	0.0154904	0.00683801	0.0189174	0.020941
5	3165183	3165183	1	NA	NA	NA	NA	0.133786	NA	NA	NA	0.134071	NA	NA	NA	NA	NA	0.0218871	NA	NA	NA	0.0222082	NA	NA	NA	NA	0.0195716	NA	NA	NA	0.0198935	NA	NA	NA	0.0553017	NA	NA	NA	0.0556118	NA	NA	0.0165268	NA	NA	NA	0.017593	NA	NA	0.0179856	0.0258429	0.0108418	0.00160148	0.0207834	0.018726	NA	NA	0.0170732	NA	NA	NA	0.0261627	NA	NA	0.0130157	NA	NA	0.0198735	0.0190482	NA
5	3165185	3165185	1	0.124583	0.124313	NA	0.125952	NA	NA	NA	NA	NA	0.1344	NA	0.00428916	0.0516667	0.00948744	0.0114943	0.0137931	0.0190019	0.0114943	0.0114943	0.00761153	0.0114943	0.0463437	0.00557998	0.00884956	0.0163717	0.0151894	0.00884956	0.00884956	0.0125806	0.013082	0.0472782	NA	NA	NA	NA	NA	0.0628086	NA	0.00787402	0.0173228	0.0170321	0.00787402	0.00864851	0.0183214	0.0140363	NA	NA	NA	NA	0.0169253	NA	NA	NA	NA	0.0155681	NA	NA	NA	0.0305276	NA	NA	0.0205371	NA	0.0156887	NA	0.020941
5	3165186	3165186	1	NA	0.123701	NA	NA	NA	NA	NA	NA	NA	0.1344	NA	0.013923	NA	NA	NA	NA	NA	NA	NA	0.0231081	NA	0.0464972	0.00900901	0.00900901	0.0162162	0.0150338	0.00900901	0.00900901	0.0178343	0.012926	NA	NA	NA	NA	NA	NA	0.0628086	NA	NA	NA	NA	NA	NA	0.0250795	NA	NA	NA	NA	NA	0.0169253	NA	NA	NA	NA	0.0155681	NA	NA	NA	0.0305276	NA	NA	0.0205371	NA	0.0156887	NA	0.020941
5	3165187	3165187	1	NA	0.123409	NA	NA	NA	NA	NA	0.13046	NA	0.1344	NA	0.0141274	NA	NA	NA	NA	NA	0.0191927	NA	0.0231081	NA	0.0468212	0.00934579	0.00934579	0.0158879	0.0150838	0.00487383	0.00934579	0.0119332	0.0125965	NA	NA	NA	NA	0.0527046	NA	0.0628086	NA	NA	NA	NA	0.0137734	NA	0.0250795	NA	NA	NA	0.00778862	NA	0.0169253	NA	NA	0.0183673	NA	0.0155681	NA	0.0230065	NA	0.0305276	NA	0.00970224	0.0116532	0.0154904	0.0156887	NA	0.020941
5	3165189	3165189	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1344	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0231081	NA	NA	NA	NA	NA	NA	NA	NA	0.0259618	NA	NA	NA	NA	NA	NA	NA	0.0628086	NA	NA	NA	NA	NA	NA	0.0250795	NA	NA	NA	NA	NA	0.0169253	NA	NA	NA	NA	0.0155681	NA	NA	NA	0.0305276	NA	NA	0.0205371	NA	0.0156887	NA	0.020941
5	3165191	3165191	1	0.12388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141243	0.0514189	0.0132313	0.011236	0.0140449	0.0187456	0.011236	0.011236	0.0168539	0.011236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165192	3165192	1	NA	NA	NA	NA	0.132205	NA	NA	NA	0.1322	NA	NA	NA	NA	NA	0.0215772	NA	NA	NA	0.0215725	NA	NA	NA	NA	0.020404	NA	NA	NA	0.0203993	NA	NA	NA	0.0557443	NA	NA	NA	0.0557398	NA	NA	0.0169633	NA	NA	NA	0.0177261	NA	NA	0.0175678	0.0260375	0.0106413	0.00574602	0.020979	0.0189221	NA	NA	0.0163274	NA	NA	NA	0.0260329	NA	NA	0.0131494	NA	NA	0.0197429	0.0189174	NA
5	3165193	3165193	1	NA	NA	NA	NA	NA	0.131566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0199104	NA	NA	NA	NA	NA	NA	NA	NA	0.0227734	NA	NA	NA	NA	NA	NA	NA	0.0597409	NA	NA	NA	NA	NA	NA	0.0218882	NA	NA	NA	NA	NA	0.0137073	NA	NA	NA	NA	NA	0.0273542	0.0173309	0.0124667	0.0165785	0.0177362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165194	3165194	1	0.124109	0.122257	NA	NA	NA	NA	NA	0.1294	NA	NA	NA	0.00904858	0.0516667	0.013489	0.0114943	0.0137931	0.0190019	0.00590849	0.0114943	0.0166028	0.0114943	0.0466562	0.00917431	0.00917431	0.016055	0.0152512	0.00875429	0.00917431	0.0188583	0.0122975	NA	NA	NA	NA	0.0526925	NA	NA	NA	NA	NA	NA	0.0135454	NA	NA	NA	NA	NA	0.00744372	NA	NA	NA	NA	0.0186275	NA	NA	NA	0.0232654	NA	NA	NA	0.00996464	0.0214234	0.0152859	NA	NA	NA
5	3165196	3165196	1	0.064792	0.0107527	0.0107527	0.0107527	0.0107527	0.0138998	0.0107527	0.0107527	0.0107527	0.018126	0.0107527	0.0143818	0.0516667	0.013489	0.0114943	0.0131763	0.0190019	0.0114943	0.0114943	0.0174056	0.0114943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165198	3165198	1	0.124109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0143818	0.0516667	0.013489	0.0114943	0.0137931	0.0190019	0.0114943	0.0114943	0.0174056	0.0114943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165199	3165199	1	NA	NA	NA	NA	0.132205	NA	NA	NA	0.1322	NA	NA	NA	NA	NA	0.0226114	NA	NA	NA	0.0226068	NA	NA	NA	NA	0.0197675	NA	NA	NA	0.0197628	NA	NA	NA	0.0560066	NA	NA	NA	0.0560021	NA	NA	0.0167233	NA	NA	NA	0.0177261	NA	NA	0.0175678	0.0260375	0.0106413	0.00195076	0.0217782	0.0184582	NA	NA	0.0163274	NA	NA	NA	0.0260329	NA	NA	0.0131494	NA	NA	0.0205431	0.0184536	NA
5	3165201	3165201	1	NA	NA	0.0884439	NA	NA	NA	NA	NA	NA	0.1344	NA	NA	0.0140056	NA	NA	NA	NA	NA	NA	0.0231081	NA	0.00928793	NA	NA	NA	NA	NA	NA	0.0259618	NA	0.00840336	0.00840336	0.0168067	0.0113693	0.00840336	0.00840336	0.0363939	0.0121763	NA	NA	NA	NA	NA	0.0250795	NA	NA	NA	NA	NA	0.0169253	NA	NA	NA	NA	0.0155681	NA	NA	NA	0.0305276	NA	NA	0.0205371	NA	0.0156887	NA	0.020941
5	3165202	3165202	1	0.123661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013878	0.051182	0.0129848	0.010989	0.0136693	0.0185005	0.010989	0.010989	0.017094	0.010989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165206	3165206	1	NA	0.122276	0.0881567	NA	NA	NA	NA	NA	0.131807	0.1344	NA	0.0142292	0.0146506	NA	NA	NA	NA	NA	0.0220779	0.0231081	NA	0.0198142	0.00869565	0.00869565	0.0159067	0.0149754	0.00869565	0.00551587	0.0181257	0.0114783	0.00826446	0.00826446	0.0163274	0.0107594	0.00826446	0.0239355	0.0417694	0.0119008	NA	NA	NA	NA	0.0177261	0.0250795	NA	NA	NA	NA	0.00951036	0.0169253	NA	NA	NA	0.0163274	0.0155681	NA	NA	0.0256726	0.0305276	NA	0.0131494	0.0205371	NA	0.0120456	0.0171733	0.020941
5	3165207	3165207	1	NA	NA	NA	0.124093	NA	NA	NA	NA	0.131688	NA	NA	NA	NA	0.0143838	NA	NA	NA	NA	0.0209542	NA	NA	NA	0.0110528	NA	NA	NA	NA	0.0196278	NA	NA	0.047614	NA	NA	NA	NA	0.055872	NA	NA	0.0075188	0.0176692	0.0177563	0.0075188	0.00987402	0.0204678	0.0122365	NA	NA	NA	0.00964909	NA	NA	NA	NA	0.0168067	NA	NA	NA	0.0262732	NA	NA	0.0132876	NA	NA	0.0196078	0.0166445	NA
5	3165209	3165209	1	NA	NA	0.0878823	0.12381	0.131599	NA	NA	0.128909	NA	NA	NA	NA	0.014782	0.0154882	0.0222673	NA	NA	0.0192385	NA	NA	NA	0.0101996	0.0118042	0.0205891	NA	NA	0.0175551	NA	NA	NA	0.0191662	0.0225767	0.0164585	0.0108912	0.0205949	0.00839664	0.0183997	0.011257	0.00457437	0.0171635	0.0171237	0.00331028	0.00910747	0.0191033	0.0119658	0.0177534	0.0258613	0.00251037	0.00970224	0.0196921	0.0165924	NA	0.0183306	NA	NA	NA	0.0228436	NA	NA	NA	0.0102841	0.0202681	0.013546	NA	NA	NA
5	3165210	3165210	1	0.0119554	0.00952381	0.00952381	0.00952381	0.00952381	0.0139535	0.00952381	0.00952381	0.00952381	0.0163614	0.00952381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165211	3165211	1	NA	NA	NA	NA	NA	NA	NA	0.127794	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0180697	NA	NA	NA	NA	NA	NA	NA	NA	0.017204	NA	NA	NA	NA	NA	NA	NA	0.0527739	NA	NA	NA	NA	NA	NA	0.0126542	NA	NA	NA	NA	NA	0.00697921	NA	NA	NA	NA	0.0174763	NA	NA	NA	0.0231292	NA	NA	NA	0.00866135	0.0205543	0.0134694	NA	NA	NA
5	3165213	3165213	1	NA	NA	NA	0.122706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0143353	NA	NA	NA	NA	NA	NA	NA	NA	0.0114715	NA	NA	NA	NA	NA	NA	NA	0.0472489	NA	NA	NA	NA	NA	NA	NA	0.0070922	0.0168862	0.0167441	0.0070922	0.00750334	0.0194102	0.0119095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165215	3165215	1	NA	0.120241	NA	NA	NA	NA	NA	NA	NA	NA	0.124306	0.012926	NA	NA	NA	NA	NA	NA	NA	NA	0.0146084	0.0464972	0.00900901	0.00900901	0.0144563	0.0143185	0.00900901	0.00900901	0.016863	0.00314816	NA	NA	NA	NA	NA	NA	NA	0.0518797	NA	NA	NA	NA	NA	NA	0.0137106	NA	NA	NA	NA	NA	0.00952381	NA	NA	NA	NA	0.0139535	NA	NA	NA	0.0192222	NA	NA	0.00952381	NA	0.00952381	0.0163614
5	3165217	3165217	1	0.0117744	0.00970874	0.00970874	0.00970874	0.00970874	0.0143319	0.00970874	0.00970874	0.00970874	0.0149183	0.00970874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165220	3165220	1	NA	0.120272	0.0871286	0.122942	NA	NA	0.116129	NA	NA	NA	NA	0.0125965	0.0141557	0.0147013	NA	NA	0.0125965	NA	NA	NA	NA	0.0222239	0.00254495	0.00934579	0.0152724	0.00702758	0.00934579	0.00934579	0.0179338	0.0100647	0.0191805	0.00775194	0.0168274	0.0239246	0.00775194	0.00775194	0.0194846	0.0116279	0.00719424	0.0173715	0.00864411	0.00719424	0.00761744	0.0200272	0.0121749	NA	0.00934579	NA	NA	NA	NA	0.0152724	NA	NA	NA	NA	0.00934579	0.00934579	0.0179338	0.0100647	NA	NA	NA	NA	NA	NA
5	3165222	3165222	1	NA	NA	NA	NA	NA	0.131566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0199104	NA	NA	NA	NA	NA	NA	NA	NA	0.0227734	NA	NA	NA	NA	NA	NA	NA	0.0597409	NA	NA	NA	NA	NA	NA	0.0218882	NA	NA	NA	NA	NA	0.0137073	NA	NA	NA	NA	NA	0.0273542	0.0173309	0.0124667	0.014295	0.0177362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165223	3165223	1	NA	NA	NA	NA	0.130858	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0202889	NA	NA	NA	NA	NA	NA	NA	NA	0.0206069	NA	NA	NA	NA	NA	NA	NA	0.055284	NA	NA	NA	NA	NA	NA	0.0159543	NA	NA	NA	NA	NA	NA	0.018096	0.0258542	0.0101019	0.00792627	0.0193548	0.0162214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3165225	3165225	1	0.0113269	0.00970874	0.00970874	0.00970874	0.00970874	0.110518	0.0532364	0.0482628	0.00970874	0.0175807	0.00970874	NA	NA	NA	NA	0.0453431	0.0115079	0.0174849	NA	NA	NA	NA	NA	NA	0.0481318	0.00952381	0.0177021	NA	NA	NA	NA	NA	0.08414	0.0425042	0.0526389	NA	NA	NA	NA	0.0472696	0.00952381	0.0123229	NA	NA	NA	0.039301	0.00952381	0.00700512	NA	NA	NA	0.0297158	0.0289135	0.0380926	0.0405748	0.0432253	0.00742464	0.00952381	0.0177606	0.00952381	0.0087344	0.0211302	0.0133287	NA	NA	NA
5	3165226	3165226	1	NA	NA	NA	NA	NA	NA	NA	NA	0.131711	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0213506	NA	NA	NA	NA	NA	NA	NA	NA	0.0208001	NA	NA	NA	NA	NA	NA	NA	0.0554703	NA	NA	NA	NA	NA	NA	0.0169875	NA	NA	NA	NA	NA	0.00876563	NA	NA	NA	NA	0.0170548	NA	NA	NA	0.0267532	NA	NA	0.0124074	NA	NA	0.018315	0.0171293	NA
