Chr	Pos	S1S2	S1S3	S1S4	S1S5	S1S6	S1S7	S1S8	S1S9	S1S10	S1S11	S1S12	S2S3	S2S4	S2S5	S2S6	S2S7	S2S8	S2S9	S2S10	S2S11	S2S12	S3S4	S3S5	S3S6	S3S7	S3S8	S3S9	S3S10	S3S11	S3S12	S4S5	S4S6	S4S7	S4S8	S4S9	S4S10	S4S11	S4S12	S5S6	S5S7	S5S8	S5S9	S5S10	S5S11	S5S12	S6S7	S6S8	S6S9	S6S10	S6S11	S6S12	S7S8	S7S9	S7S10	S7S11	S7S12	S8S9	S8S10	S8S11	S8S12	S9S10	S9S11	S9S12	S10S11	S10S12	S11S12
5	3180734	0.196934	0.375	0.482353	0.018311	0.0513911	0.143664	0.427083	0.38125	0.397129	0.0222824	0.427083	0.0955473	0.831933	0.161481	0.0751644	0.0161161	0.170918	0.104592	0.111918	0.132678	0.170918	1	0.349717	0.237584	0.1	-nan	-nan	-nan	0.285714	-nan	0.524378	0.624981	0.774359	1	1	1	0.538462	1	0.0214222	0.129321	0.401709	0.353846	0.364449	0.0311727	0.404153	0.0572281	0.297659	0.241472	0.254856	0.0352594	0.301407	0.175	0.109	0.134046	0.0894408	0.175	-nan	-nan	0.330357	-nan	-nan	0.285714	-nan	0.309498	-nan	0.330357
5	3180735	-nan	-nan	-nan	0.148524	0.24371	-nan	-nan	-nan	-nan	0.125	-nan	-nan	-nan	0.132463	0.229444	-nan	-nan	-nan	-nan	0.125	-nan	-nan	0.141627	0.237584	-nan	-nan	-nan	-nan	0.125	-nan	0.293701	0.372658	-nan	-nan	-nan	-nan	0.261719	-nan	0.0257067	0.128089	0.147077	0.147077	0.161072	0.027713	0.213482	0.225559	0.241472	0.241472	0.254856	0.0540094	0.301407	-nan	-nan	-nan	0.125	-nan	-nan	-nan	0.125	-nan	-nan	0.125	-nan	0.154135	-nan	0.179687
5	3180754	0.0721783	-nan	0.234942	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.055	0.129582	0.055	0.05	0.0508597	0.10225	0.0931818	0.0890478	0.0742026	0.085625	0.230769	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.230769	0.230769	0.233016	0.230769	0.230769	0.26203	0.236611	0.230769	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3180790	-nan	-nan	0.138035	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.135082	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.133333	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.133333	0.133333	0.135865	0.133333	0.133333	0.168554	0.139916	0.133333	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3180795	-nan	-nan	0.129747	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.126766	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.125	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.125	0.125	0.127556	0.125	0.125	0.16056	0.131646	0.125	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181007	0.0823529	0.0823529	0.00758197	0.0823529	0.00947727	0.0860131	0.0848398	0.0102422	0.023679	0.08528	0.0873132	-nan	0.0865927	-nan	0.081703	-nan	-nan	0.0693196	0.123596	-nan	-nan	0.0847458	-nan	0.0752781	-nan	-nan	0.0649833	0.123596	-nan	-nan	0.0847458	0.0117111	0.0874193	0.0847458	0.0122022	0.0306405	0.0916971	0.0847458	0.0713436	-nan	-nan	0.0615354	0.123596	-nan	-nan	0.0885305	0.077735	0.004869	0.0338519	0.0900901	0.0851355	-nan	0.073413	0.12864	-nan	-nan	0.0623235	0.127522	-nan	-nan	0.0405312	0.0749985	0.0699616	0.126034	0.12988	-nan
5	3181090	-nan	-nan	-nan	-nan	-nan	0.0892393	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0876351	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0857143	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0883798	-nan	-nan	-nan	-nan	-nan	-nan	0.0857143	-nan	-nan	-nan	-nan	-nan	0.0857143	-nan	-nan	-nan	-nan	-nan	0.0945394	0.090068	0.120872	0.0969062	0.101478	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181106	0.0577467	0.00641187	0.0192702	0.0528306	0.016029	0.00185031	0.0136936	0.0176447	0.031855	0.0106145	0.0655988	0.0563986	0.110449	-nan	0.0994582	0.0642819	0.0842034	0.089219	0.112002	0.030076	-nan	0.0261684	0.047056	0.0147302	0.00629877	0.0151891	0.0194128	0.0426157	0.0134576	0.0602897	0.104	0.00785244	0.0137217	0.0107411	0.0127862	0.0210044	0.0483463	0.116078	0.0871883	0.0593999	0.0765437	0.0816012	0.109091	0.029703	-nan	0.0115928	0.00548796	0.00817522	0.0276566	0.0400763	0.103172	0.0104769	0.0141648	0.0293417	0.0156724	0.0720795	0.00304657	0.0284461	0.0295228	0.0876149	0.0307077	0.0343787	0.0885286	0.053729	0.119402	0.0381587
5	3181122	0.0649693	0.00507705	0.00723156	0.0649693	0.0118083	0.00296384	0.0287139	0.0186077	0.0180964	0.0240269	0.0221971	0.0682994	0.0856784	-nan	0.0966945	0.0530274	0.125416	0.0922052	0.0713344	0.0212766	0.0326777	0.00727102	0.0639584	0.00721284	0.00541018	0.0268514	0.0160168	0.0227026	0.0288588	0.0194443	0.0838296	0.00681186	0.00955126	0.0131646	0.0115047	0.0231989	0.0425425	0.0326234	0.0891393	0.0530274	0.118101	0.0846124	0.0713344	0.0212766	0.0285714	0.0159848	0.0121294	0.0107356	0.0290187	0.0512351	0.0387436	0.0353207	0.0208376	0.0192839	0.017442	0.014819	0.010338	0.043474	0.0759286	0.0586827	0.0345395	0.0490689	0.0303529	0.0357956	0.0369896	0.00965885
5	3181154	0.0314752	0.0227683	0.095939	0.10481	0.0976416	0.00822369	0.0679603	0.114941	0.0431504	0.00510424	0.0382559	0.0044014	0.191267	0.199202	0.19279	0.0608021	0.0143197	0.0390086	0.021741	0.0346901	0.0115714	0.168622	0.174613	0.168003	0.0472644	0.0200042	0.0505554	0.0251462	0.026431	0.0111243	-nan	-nan	0.0630631	0.246324	0.310715	0.1875	0.097561	0.186989	-nan	0.0719903	0.246127	0.306352	0.194754	0.101339	0.185185	0.0645588	0.240599	0.30548	0.188306	0.097561	0.185185	0.10335	0.157726	0.0689561	0.011077	0.0633144	0.0135275	0.0320393	0.064311	0.0148118	0.0570071	0.10884	0.0295965	0.0414772	0.0283283	0.033852
5	3181203	0.205554	0.0219817	0.0151434	0.109505	0.00834758	0.0236034	0.0176422	0.0138679	0.0206632	0.0256062	0.0375294	0.123423	0.139045	0.0337779	0.212933	0.11171	0.146742	0.240068	0.209343	0.113926	0.112999	0.00922754	0.053531	0.0197445	0.0110032	0.0103231	0.0358438	0.0401545	0.0154079	0.0177855	0.055955	0.018901	0.0036703	0.00427894	0.0232224	0.0276535	0.00820565	0.0132322	0.110562	0.0402035	0.0568343	0.121376	0.114624	0.039583	0.0378258	0.0306399	0.0139909	0.00915492	0.0283853	0.0349791	0.0395549	0.00837891	0.036238	0.0352256	0.00448515	0.0116091	0.0188025	0.030847	0.0128692	0.0157929	0.0276087	0.0375438	0.0425949	0.0352833	0.0490197	0.0117969
5	3181236	0.128205	0.128205	0.00586775	0.00915799	0.00958947	0.00239063	0.0194135	0.128205	0.0249042	0.0138373	0.0307515	-nan	0.138106	0.118484	0.165929	0.121951	0.177832	-nan	0.176471	0.111111	0.080825	0.136364	0.114377	0.162043	0.121951	0.174002	-nan	0.176471	0.111111	0.0769231	0.0107992	0.00804385	0.00410255	0.0114958	0.136364	0.0279945	0.0210184	0.035407	0.0106294	0.00842292	0.0219804	0.111111	0.0332473	0.0155688	0.0207	0.0106826	0.00738937	0.157895	0.0263415	0.0276351	0.0451354	0.0190018	0.121951	0.0285864	0.0153014	0.0283621	0.172776	0.0325177	0.0389728	0.059794	0.176471	0.111111	0.0769231	0.0373648	0.0647342	0.0128412
5	3181243	0.334838	0.0728003	-nan	0.0877047	0.0823684	0.113343	0.170723	-nan	-nan	0.391304	-nan	0.180493	0.329911	0.150084	0.163752	0.103299	0.0614547	0.334073	0.361445	0.0261	0.354563	0.0640434	0.0115212	0.00722031	0.0258621	0.0451011	0.0674088	0.109888	0.245324	0.0964766	0.0827286	0.0737018	0.111111	0.162891	-nan	-nan	0.391304	-nan	0.00420435	0.0107769	0.0309943	0.0769231	0.122206	0.200685	0.10898	0.0179846	0.0346722	0.0724638	0.119074	0.220966	0.1058	0.0203324	0.111111	0.144737	0.145292	0.136302	0.16167	0.203894	0.113954	0.191899	-nan	0.391304	-nan	0.411572	-nan	0.400669
5	3181247	-nan	-nan	0.101457	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0927436	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0909091	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0988142	0.0926276	0.101447	0.0909091	0.0909091	0.131301	0.117426	0.124354	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181272	0.382336	0.0853581	-nan	0.0905205	-nan	0.15478	0.218458	0.0919127	-nan	0.505495	0.168139	0.250385	0.370536	0.213383	0.362143	0.105583	0.0602658	0.23624	0.394896	0.051815	0.0952803	0.0659999	0.0157485	0.0510556	0.0525064	0.0953995	0.00808807	0.103957	0.396734	0.0624837	0.0712715	-nan	0.139412	0.201917	0.0726932	-nan	0.5	0.150533	0.0555556	0.0324468	0.0682576	0.00890419	0.109015	0.33812	0.0357288	0.127938	0.185133	0.0531924	-nan	0.5	0.137297	0.017536	0.0418228	0.171968	0.214537	0.00534784	0.079033	0.23435	0.156362	0.01305	0.110379	0.374701	0.0507993	0.516649	0.185055	0.196191
5	3181276	0.184346	0.124204	0.117836	0.0214742	0.0195172	0.0338142	0.0325533	0.0223856	0.0330654	0.210636	0.0359442	0.0158775	0.022991	0.236949	0.230265	0.0910612	0.120039	0.176753	0.124006	0.0311255	0.0886599	0.0119241	0.162228	0.156821	0.0464541	0.0636469	0.110113	0.0803151	0.0469016	0.0425085	0.160763	0.152996	0.0509525	0.0762223	0.116042	0.0728564	0.0320082	0.041375	0.0021167	0.0497529	0.0340175	0.012262	0.0583701	0.284445	0.0487874	0.0478136	0.031609	0.0114464	0.0545789	0.275209	0.0465989	0.01007	0.0221198	0.0304454	0.134274	0.00671834	0.0109397	0.0379886	0.172484	0.0128525	0.0440927	0.227588	0.0252599	0.142204	0.0298289	0.124265
5	3181293	-nan	-nan	0.138896	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.112905	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.111111	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.111111	0.111111	0.113708	0.111111	0.111111	0.147235	0.117862	0.111111	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181306	-nan	0.0707926	0.124774	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0330766	0.121776	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0646218	0.0442591	0.0563265	0.0339516	0.0320408	0.0507755	0.103693	0.0581029	0.028972	0.12	0.12	0.122571	0.12	0.12	0.155763	0.126684	0.12	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181343	-nan	-nan	-nan	0.160737	-nan	-nan	0.0724731	0.080226	-nan	-nan	0.0668094	-nan	-nan	0.149967	-nan	-nan	0.0477518	0.0770752	-nan	-nan	0.0352373	-nan	0.146006	-nan	-nan	0.043315	0.0727751	-nan	-nan	0.0294118	0.193077	-nan	-nan	0.108215	0.112201	-nan	-nan	0.102769	0.226638	0.150736	0.0607284	0.0347725	0.201294	0.154717	0.0790513	-nan	0.14423	0.148055	-nan	-nan	0.143599	0.0515409	0.0779105	-nan	-nan	0.0457493	0.0182692	0.117296	0.0544739	0.00805162	0.121242	0.0822328	0.0298674	-nan	0.111906	0.0487002
5	3181345	-nan	0.0706147	0.115933	0.268513	-nan	-nan	0.116009	-nan	0.0769231	-nan	0.0705041	0.0354034	0.112905	0.256221	-nan	-nan	0.0888889	-nan	0.0769231	-nan	0.0352887	0.0695119	0.183227	0.167188	0.0416543	0.0347839	0.06725	0.0494497	0.0767641	0.00302801	0.081099	0.176955	0.113708	0.0365135	0.111111	0.0418987	0.117862	0.0625995	0.342105	0.256894	0.0844029	0.263158	0.124962	0.273353	0.170706	-nan	0.203944	-nan	0.171598	-nan	0.167432	0.0897134	-nan	0.0769231	-nan	0.0415403	0.108308	0.0416664	0.121858	0.0275564	0.0769231	-nan	0.0675237	0.0769231	0.0451769	0.0766542
5	3181346	0.0694953	0.0325883	0.161966	0.0125336	0.0752322	0.0383081	0.0472167	0.0728104	0.113658	0.102328	0.0211713	0.0207677	0.0643909	0.0609071	0.177851	0.148341	0.166179	0.242321	0.285536	0.0291662	0.0601749	0.119655	0.0217461	0.118293	0.074342	0.08449	0.148281	0.196469	0.073029	0.0135429	0.161602	0.249263	0.294801	0.311212	0.374253	0.39826	0.028574	0.184624	0.0786512	0.0404092	0.0411818	0.0821724	0.133434	0.107575	0.0134843	0.0729179	0.0672368	0.0671528	0.0902395	0.22353	0.0859417	0.00696956	0.033043	0.0679907	0.229051	0.0288587	0.0234125	0.0672106	0.246898	0.0357924	0.0389187	0.310279	0.0854693	0.34792	0.131948	0.129171
5	3181352	-nan	-nan	-nan	0.171087	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.168247	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.164372	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.205786	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.259962	0.169	0.16129	0.175386	0.218525	0.178977	0.164716	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181362	0.0568482	0.0754205	-nan	0.107324	0.210337	0.141332	0.0664839	0.408717	-nan	0.0909091	0.157082	0.00623399	0.125911	0.0445204	0.147991	0.0538859	0.00945418	0.311009	0.113569	0.0355563	0.0603889	0.14139	0.0323396	0.131138	0.0416869	0.00826502	0.281902	0.131025	0.0293105	0.0404193	0.165564	0.20603	0.204928	0.133091	0.43979	-nan	0.157754	0.217225	0.0769622	0.0197136	0.0296188	0.172243	0.15549	0.00893348	0.0230394	0.0791532	0.129862	0.108625	0.238297	0.0895436	0.0785556	0.0454451	0.146426	0.192972	0.0180727	0.00702528	0.285438	0.122625	0.0296796	0.0528581	0.433027	0.18968	0.142204	0.141062	0.207775	0.0267795
5	3181407	0.0981167	0.0168436	0.110195	0.02948	0.365854	0.0339484	0.0446878	0.041756	0.407941	0.0930381	0.0450313	0.0646011	0.0353494	0.204818	0.692308	0.219339	0.0356613	0.137764	0.710788	0.314672	0.022938	0.0813066	0.0596287	0.448276	0.0666406	0.0281981	0.0550368	0.495264	0.151457	0.0170934	0.199458	0.636364	0.213678	0.0428206	0.0951987	0.651142	0.283043	0.0488822	0.24	0.00803059	0.106254	0.0480153	0.301233	0.0428428	0.120028	0.225806	0.523868	0.334418	-nan	0.153846	0.571429	0.12403	0.0595856	0.285963	0.0366051	0.133941	0.0550308	0.548676	0.185901	0.0206513	0.36628	0.081171	0.0881982	0.182021	0.60514	0.230781
5	3181435	0.0620366	-nan	-nan	0.42101	1	0.362682	-nan	0.260896	-nan	0.636364	0.235656	0.0588235	0.16955	0.254395	0.8	0.204229	0.145823	0.128918	0.115716	0.451118	0.0990295	-nan	0.40759	1	0.348837	-nan	0.254909	-nan	0.636364	0.219512	0.487926	1	0.437984	-nan	0.311911	-nan	0.679144	0.323993	0.268293	0.0101976	0.469961	0.0639615	0.455831	0.0636654	0.0500266	0.318182	1	0.429501	1	0.125	0.470588	0.421927	0.0537847	0.40101	0.0887974	0.0303998	0.286789	-nan	0.669977	0.303136	0.287065	0.172439	0.0358002	0.656425	0.281623	0.190052
5	3181444	0.1875	0.1875	0.264881	0.1875	0.1875	0.1875	0.264881	0.228125	0.0408364	0.205359	0.1875	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.198516	-nan	-nan	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	0.198516	-nan	-nan	0.158442	-nan	-nan	0.142857	0.142857	-nan
5	3181467	-nan	-nan	-nan	-nan	0.138904	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.113799	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.10967	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.200807	-nan	-nan	-nan	-nan	-nan	-nan	0.106387	-nan	-nan	-nan	-nan	-nan	-nan	0.116815	0.123158	0.194737	0.174308	0.118752	0.120508	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181653	-nan	0.153808	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.156419	0.100963	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.107238	0.149193	0.0967742	0.0967742	0.101777	0.120296	0.146953	0.135756	0.105987	0.0023115	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.151818	-nan	-nan	-nan	-nan	-nan	-nan	0.103448	-nan	-nan	-nan	-nan	-nan	0.103448	-nan	-nan	-nan	-nan	0.108046	-nan	-nan	-nan	0.123372	-nan	-nan	0.149936	-nan	0.141788	0.112227
5	3181667	-nan	-nan	-nan	0.311939	0.305839	-nan	-nan	-nan	-nan	0.142152	0.156419	-nan	-nan	0.27876	0.250463	-nan	-nan	-nan	-nan	0.0857143	0.107238	-nan	0.275399	0.259051	-nan	-nan	-nan	-nan	0.09169	0.103448	0.308186	0.302052	-nan	-nan	-nan	-nan	0.142152	0.151818	0.0164225	0.279412	0.282051	0.303807	0.306671	0.10292	0.0739128	0.251141	0.274775	0.296751	0.291029	0.0830235	0.0650392	-nan	-nan	-nan	0.0857143	0.108046	-nan	-nan	0.115344	0.123372	-nan	0.142152	0.149936	0.121934	0.141788	0.0116011
5	3181668	-nan	-nan	-nan	0.311939	0.305839	-nan	-nan	-nan	-nan	0.142152	0.156419	-nan	-nan	0.27876	0.250463	-nan	-nan	-nan	-nan	0.0857143	0.107238	-nan	0.275399	0.259051	-nan	-nan	-nan	-nan	0.09169	0.103448	0.308186	0.302052	-nan	-nan	-nan	-nan	0.142152	0.151818	0.0164225	0.279412	0.282051	0.303807	0.306671	0.10292	0.0739128	0.251141	0.274775	0.296751	0.291029	0.0830235	0.0650392	-nan	-nan	-nan	0.0857143	0.108046	-nan	-nan	0.115344	0.123372	-nan	0.142152	0.149936	0.121934	0.141788	0.0116011
5	3181670	-nan	-nan	-nan	0.645219	0.530934	0.379552	0.307848	-nan	0.25293	0.301471	0.319515	-nan	-nan	0.559242	0.400962	0.212121	0.151139	-nan	0.0625	0.117647	0.14648	-nan	0.557188	0.408918	0.222488	0.147184	-nan	0.0661621	0.126838	0.142857	0.577225	0.441037	0.262803	0.175197	-nan	0.114583	0.172113	0.189101	0.0403335	0.147328	0.221594	0.60114	0.388791	0.267529	0.221082	0.0551608	0.124125	0.471993	0.257225	0.145147	0.115655	0.035624	0.308878	0.105032	0.0283074	0.0213213	0.220779	0.068184	0.0254303	0.01384	0.169922	0.223856	0.238095	0.0397253	0.0572617	0.012261
5	3181706	1	0.809623	1	1	1	1	1	1	1	0.729167	1	0.0899545	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.130435	-nan	0.117666	0.0992593	0.0857143	0.090778	0.0857143	0.142152	0.130891	0.0235878	0.0956112	-nan	-nan	-nan	-nan	-nan	-nan	0.136473	-nan	-nan	-nan	-nan	-nan	-nan	0.130435	-nan	-nan	-nan	-nan	-nan	0.130435	-nan	-nan	-nan	-nan	0.130435	-nan	-nan	-nan	0.130435	-nan	-nan	0.162641	-nan	0.159389	-nan	0.130435
5	3181774	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.603816	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.710524	-nan	-nan	-nan	-nan	-nan	-nan	1	0.639105	-nan	-nan	-nan	-nan	-nan	-nan	0.199523	1	1	1	1	-nan	1	0.604175	0.607273	0.612121	0.66762	-nan	0.638304	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181781	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.695243	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.77547	-nan	-nan	-nan	-nan	-nan	-nan	1	0.720075	-nan	-nan	-nan	-nan	-nan	-nan	0.152495	1	1	1	1	-nan	1	0.695519	0.692308	0.830769	0.785161	-nan	0.730676	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181788	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181798	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181801	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	-nan	-nan	-nan	-nan	-nan	-nan	1	-nan	-nan	-nan	-nan	-nan	1	-nan	-nan	-nan	-nan	-nan	1	1	1	1	1	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181817	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.731814	-nan	-nan	-nan	-nan	-nan	-nan	-nan	1	0.77547	-nan	-nan	-nan	-nan	-nan	-nan	1	0.748067	-nan	-nan	-nan	-nan	-nan	-nan	0.152495	1	1	1	1	1	1	0.832535	0.692308	0.774359	0.707037	0.83332	0.730676	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3181828	0.56194	-nan	-nan	-nan	-nan	-nan	-nan	1	-nan	0.555556	-nan	0.296703	0.296703	0.230769	0.230769	0.341256	0.230769	0.688312	0.260538	0.0861811	0.267399	-nan	-nan	-nan	-nan	-nan	1	-nan	0.333333	-nan	-nan	-nan	-nan	-nan	1	-nan	0.333333	-nan	-nan	-nan	-nan	1	-nan	0.333333	-nan	-nan	-nan	1	-nan	0.333333	-nan	-nan	1	-nan	0.333333	-nan	1	-nan	0.333333	-nan	1	0.555556	1	0.355532	-nan	0.333333
5	3181840	-nan	-nan	-nan	0.640611	0.696284	-nan	-nan	-nan	-nan	-nan	0.206101	-nan	-nan	0.661919	0.72064	-nan	-nan	-nan	-nan	-nan	0.25317	-nan	0.6377	0.693823	-nan	-nan	-nan	-nan	-nan	0.2	0.728988	0.77606	-nan	-nan	-nan	-nan	-nan	0.401328	0.0133516	0.675736	0.636364	-nan	0.653336	0.641395	0.20143	0.732057	0.692308	-nan	0.707037	0.696946	0.248957	-nan	-nan	-nan	-nan	0.283692	-nan	-nan	-nan	0.2	-nan	-nan	-nan	-nan	0.234211	0.207833
5	3181887	-nan	-nan	-nan	0.446541	0.141671	0.0737604	-nan	-nan	-nan	-nan	0.160299	-nan	-nan	0.444645	0.138731	0.0714286	-nan	-nan	-nan	-nan	0.157423	-nan	0.442057	0.134718	0.0714286	-nan	-nan	-nan	-nan	0.153846	0.464353	0.150065	0.0955473	-nan	-nan	-nan	-nan	0.177649	0.159856	0.254823	0.449412	0.525647	0.466137	0.447748	0.128066	0.0264236	0.130435	0.246377	0.172062	0.143544	0.0100089	0.0761662	0.204082	0.106555	0.0757812	0.0309117	-nan	-nan	-nan	0.158163	-nan	-nan	0.274725	-nan	0.19003	0.162131
5	3181908	-nan	-nan	0.07173	0.446541	0.0888508	0.0833886	-nan	-nan	-nan	-nan	0.149394	-nan	0.0685501	0.444645	0.0857297	0.0810811	-nan	-nan	-nan	-nan	0.14648	0.0666667	0.442057	0.0814698	0.0810811	-nan	-nan	-nan	-nan	0.142857	0.260937	0.0091562	0.00973757	0.0755556	0.146667	0.104597	0.0737553	0.0270032	0.24222	0.231707	0.449412	0.491765	0.466137	0.447748	0.138495	0.0167194	0.0769231	0.147929	0.121112	0.0908388	0.0259081	0.101809	0.1709	0.115843	0.0853885	0.0238724	-nan	-nan	-nan	0.15102	-nan	-nan	0.216327	-nan	0.179511	0.15125
5	3181917	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0980392	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0980392	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0980392	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.123094	-nan	-nan	-nan	-nan	-nan	-nan	0.116598	-nan	-nan	-nan	-nan	-nan	0.126991	-nan	-nan	-nan	-nan	0.111402	-nan	-nan	-nan	0.123094	-nan	-nan	0.181554	-nan	0.128072	-nan	0.119655
